"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1838,9,1838,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1839,9,1839,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1840,9,1840,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1858,13,1858,24,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-dupe-else-if","eslint",2,"Recommended,ErrorProne,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1866,17,1866,164,"This branch can never execute. Its condition is a duplicate or covered by previous conditions in the if-else-if chain.","https://eslint.org/docs/latest/rules/no-dupe-else-if"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1869,13,1869,24,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1878,17,1878,28,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1887,17,1887,28,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1888,17,1888,28,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1909,13,1909,24,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1923,38,1923,43,"'event' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1923,44,1923,50,"'helper' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1926,9,1926,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1930,9,1930,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1937,13,1937,24,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1952,13,1952,24,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1955,17,1955,28,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1961,17,1961,28,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-redeclare","eslint",3,"Recommended,BestPractices,JavaScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1962,21,1962,30,"'cmpEvent1' is already defined.","https://eslint.org/docs/latest/rules/no-redeclare"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1979,25,1979,36,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-redeclare","eslint",3,"Recommended,BestPractices,JavaScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1980,29,1980,38,"'cmpEvent1' is already defined.","https://eslint.org/docs/latest/rules/no-redeclare"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",1985,25,1985,36,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2006,13,2006,33,"'caseOwnedByLoginUser' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2010,9,2010,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2016,13,2016,25,"'errorMessage' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2057,9,2057,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2061,9,2061,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"curly","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2064,13,2067,14,"Expected { after 'if' condition.","https://eslint.org/docs/latest/rules/curly"
"curly","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2066,21,2066,38,"Expected { after 'if' condition.","https://eslint.org/docs/latest/rules/curly"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2068,9,2068,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2073,9,2073,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2088,13,2088,25,"'prmptMsgList' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2159,9,2159,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2167,17,2167,28,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ProviderRequest/PDMS_COMP_ProviderRequestHelper.js",2168,55,2168,57,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
